,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,매수,매도,거래금액,전용면적(평),평당가격,계약년도,계약월,주소,계약년월일
108,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.59,201610,18,"26,010",2,-,-,2016,과원북4길 17,-,-,-,,,260100000,24.983475,10410881.592732796,2016,10,제주특별자치도 제주시 노형동 과원북4길 17,2016-10-18
109,제주특별자치도 제주시 노형동,1294-4,1294,4,노형 에코하임,84.9,201610,17,"32,750",14,-,-,2012,도령로 37,-,-,-,,,327500000,25.68225,12751997.975255283,2016,10,제주특별자치도 제주시 노형동 도령로 37,2016-10-17
110,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,25.025,201610,17,"3,000",6,-,-,1994,태평로 438,-,-,-,,,30000000,7.5700625,3962979.16959074,2016,10,제주특별자치도 서귀포시 서귀동 태평로 438,2016-10-17
111,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.89,201610,15,"12,500",2,-,-,2016,우정로16길 10,-,-,-,,,125000000,12.066725,10359065.943741985,2016,10,제주특별자치도 제주시 외도일동 우정로16길 10,2016-10-15
112,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201610,14,"8,400",6,-,-,2004,연북로 45,-,-,-,,,84000000,6.09235,13787783.03938546,2016,10,제주특별자치도 제주시 노형동 연북로 45,2016-10-14
113,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,37.0,201610,14,"12,500",10,-,-,2003,연북로 12,-,-,-,,,125000000,11.192499999999999,11168192.986374805,2016,10,제주특별자치도 제주시 노형동 연북로 12,2016-10-14
114,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,36.94,201610,14,"11,900",7,-,-,2003,연북로 12,-,-,-,,,119000000,11.174349999999999,10649389.002492316,2016,10,제주특별자치도 제주시 노형동 연북로 12,2016-10-14
115,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201610,14,"8,400",6,-,-,2004,연북로 45,-,-,-,,,84000000,6.09235,13787783.03938546,2016,10,제주특별자치도 제주시 노형동 연북로 45,2016-10-14
116,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,25.025,201610,13,"4,500",5,-,-,1994,태평로 438,-,-,-,,,45000000,7.5700625,5944468.75438611,2016,10,제주특별자치도 서귀포시 서귀동 태평로 438,2016-10-13
117,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0,201610,13,"3,000",4,-,-,1992,중정로 123,-,-,-,,,30000000,9.68,3099173.5537190083,2016,10,제주특별자치도 서귀포시 서귀동 중정로 123,2016-10-13
118,제주특별자치도 제주시 연동,1954-3,1954,3,(1954-3),31.78,201610,13,"14,100",4,-,-,2016,남녕로 34,-,-,-,,,141000000,9.61345,14666950.990539296,2016,10,제주특별자치도 제주시 연동 남녕로 34,2016-10-13
119,제주특별자치도 서귀포시 동홍동,1201,1201,0,금강라이프빌2차,55.07,201610,13,"13,000",2,-,-,2013,동홍로162번길 19,-,-,-,,,130000000,16.658675,7803741.894238288,2016,10,제주특별자치도 서귀포시 동홍동 동홍로162번길 19,2016-10-13
120,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,26.46,201610,12,"11,500",4,-,-,2014,건주로4길 6-4,-,-,-,,,115000000,8.00415,14367546.835079305,2016,10,제주특별자치도 제주시 도련일동 건주로4길 6-4,2016-10-12
121,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,83.87,201610,11,"27,017",4,-,-,2016,과원북4길 17,-,-,-,,,270170000,25.370675000000002,10648908.631717524,2016,10,제주특별자치도 제주시 노형동 과원북4길 17,2016-10-11
122,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,201610,11,"8,500",9,-,-,2004,연북로 41,-,-,-,,,85000000,6.09235,13951923.313663857,2016,10,제주특별자치도 제주시 노형동 연북로 41,2016-10-11
123,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,201610,11,"8,500",9,-,-,2004,연북로 41,-,-,-,,,85000000,6.09235,13951923.313663857,2016,10,제주특별자치도 제주시 노형동 연북로 41,2016-10-11
124,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,201610,10,"9,000",14,-,-,2004,연북로 41,-,-,-,,,90000000,6.09235,14772624.68505585,2016,10,제주특별자치도 제주시 노형동 연북로 41,2016-10-10
125,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),32.76,201610,7,"8,200",4,-,-,1991,도령로 40,-,-,-,,,82000000,9.909899999999999,8274553.729099185,2016,10,제주특별자치도 제주시 노형동 도령로 40,2016-10-07
126,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.02,201610,7,"28,800",5,-,-,2014,연북로 48,-,-,-,,,288000000,24.50855,11751001.18122043,2016,10,제주특별자치도 제주시 노형동 연북로 48,2016-10-07
127,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.75,201610,6,"9,550",5,-,-,2011,연동8길 29,-,-,-,,,95500000,6.579375,14515056.521326113,2016,10,제주특별자치도 제주시 연동 연동8길 29,2016-10-06
128,제주특별자치도 제주시 이도이동,1060,1060,0,이도재영샤르빌,108.33,201610,6,"22,000",3,-,-,2011,고산동산5길 36,-,-,-,,,220000000,32.769825,6713493.282310785,2016,10,제주특별자치도 제주시 이도이동 고산동산5길 36,2016-10-06
129,제주특별자치도 제주시 연동,303-46,303,46,태림 수앤수,62.4,201610,5,"20,800",9,-,-,2015,문송길 40,-,-,-,,,208000000,18.875999999999998,11019283.746556476,2016,10,제주특별자치도 제주시 연동 문송길 40,2016-10-05
130,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,80.0,201610,5,"19,759",2,-,-,2015,태평로 483,-,-,-,,,197590000,24.2,8164876.033057852,2016,10,제주특별자치도 서귀포시 동홍동 태평로 483,2016-10-05
131,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,38.57,201610,4,"9,000",10,-,-,1991,도령로 54,-,-,-,,,90000000,11.667425,7713784.318305025,2016,10,제주특별자치도 제주시 노형동 도령로 54,2016-10-04
132,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.59,201609,30,"26,737",5,-,-,2016,과원북4길 17,-,-,-,,,267370000,24.983475,10701873.938673465,2016,09,제주특별자치도 제주시 노형동 과원북4길 17,2016-09-30
133,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,29.39,201609,29,"3,000",11,-,-,1991,신광로 103,-,-,-,,,30000000,8.890475,3374397.880878131,2016,09,제주특별자치도 제주시 연동 신광로 103,2016-09-29
134,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.59,201609,29,"27,374",12,-,-,2016,과원북4길 17,-,-,-,,,273740000,24.983475,10956842.47287457,2016,09,제주특별자치도 제주시 노형동 과원북4길 17,2016-09-29
135,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.66,201609,29,"7,800",5,-,-,2004,연북로 41,-,-,-,,,78000000,5.6446499999999995,13818394.408865033,2016,09,제주특별자치도 제주시 노형동 연북로 41,2016-09-29
136,제주특별자치도 제주시 외도일동,495-2,495,2,남건휴먼스 7차,61.36,201609,28,"16,176",2,-,-,2016,우정로10길 8,-,-,-,,,161760000,18.5614,8714859.870483909,2016,09,제주특별자치도 제주시 외도일동 우정로10길 8,2016-09-28
137,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,83.87,201609,28,"26,835",11,-,-,2016,과원북4길 17,-,-,-,,,268350000,25.370675000000002,10577172.266800154,2016,09,제주특별자치도 제주시 노형동 과원북4길 17,2016-09-28
138,제주특별자치도 서귀포시 대정읍 하모리,1394-2,1394,2,가온누리,81.41,201609,27,"21,300",6,-,-,2016, ,-,-,-,,,213000000,24.626524999999997,8649210.556503609,2016,09,제주특별자치도 서귀포시 대정읍 하모리  ,2016-09-27
139,제주특별자치도 제주시 연동,1373-1,1373,1,아일랜드마이빌,25.21,201609,23,"10,500",2,-,-,2004,신대로22길 25,-,-,-,,,105000000,7.626025,13768640.936792104,2016,09,제주특별자치도 제주시 연동 신대로22길 25,2016-09-23
140,제주특별자치도 제주시 연동,280-8,280,8,스테이280,74.43,201609,22,"28,000",6,-,-,2015,신광로1길 18,-,-,-,,,280000000,22.515075000000003,12436112.249237454,2016,09,제주특별자치도 제주시 연동 신광로1길 18,2016-09-22
141,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,45.5,201609,21,"14,347",2,-,-,2016,과원북4길 17,-,-,-,,,143470000,13.76375,10423758.060121696,2016,09,제주특별자치도 제주시 노형동 과원북4길 17,2016-09-21
142,제주특별자치도 제주시 외도일동,453-7,453,7,외도동 에코그린빌 3차,84.85,201609,20,"17,000",7,-,-,2013,조공포길 22,-,-,-,,,170000000,25.667125,6623258.350906072,2016,09,제주특별자치도 제주시 외도일동 조공포길 22,2016-09-20
143,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.66,201609,20,"7,900",13,-,-,2004,연북로 41,-,-,-,,,79000000,5.6446499999999995,13995553.31154279,2016,09,제주특별자치도 제주시 노형동 연북로 41,2016-09-20
144,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201609,20,"8,400",14,-,-,2004,연북로 45,-,-,-,,,84000000,6.09235,13787783.03938546,2016,09,제주특별자치도 제주시 노형동 연북로 45,2016-09-20
145,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0,201609,12,"6,500",6,-,-,1991,도령로 54,-,-,-,,,65000000,9.075,7162534.435261709,2016,09,제주특별자치도 제주시 노형동 도령로 54,2016-09-12
146,제주특별자치도 제주시 연동,1954-3,1954,3,(1954-3),31.78,201609,12,"13,288",4,-,-,2016,남녕로 34,-,-,-,,,132880000,9.61345,13822301.04697065,2016,09,제주특별자치도 제주시 연동 남녕로 34,2016-09-12
147,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,201609,7,"8,850",1,-,-,2004,연북로 41,-,-,-,,,88500000,6.09235,14526414.273638252,2016,09,제주특별자치도 제주시 노형동 연북로 41,2016-09-07
148,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0,201609,7,"2,900",6,-,-,1992,중정로 123,-,-,-,,,29000000,13.309999999999999,2178812.922614576,2016,09,제주특별자치도 서귀포시 서귀동 중정로 123,2016-09-07
149,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.92,201609,5,"28,200",9,-,-,2013,신광로 19,-,-,-,,,282000000,25.688299999999998,10977760.303328754,2016,09,제주특별자치도 제주시 연동 신광로 19,2016-09-05
150,제주특별자치도 제주시 연동,280-8,280,8,스테이280,73.87,201609,5,"25,500",4,-,-,2015,신광로1길 18,-,-,-,,,255000000,22.345675,11411604.258989716,2016,09,제주특별자치도 제주시 연동 신광로1길 18,2016-09-05
151,제주특별자치도 제주시 연동,280-8,280,8,스테이280,73.87,201609,5,"25,500",4,-,-,2015,신광로1길 18,-,-,-,,,255000000,22.345675,11411604.258989716,2016,09,제주특별자치도 제주시 연동 신광로1길 18,2016-09-05
152,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.89,201608,26,"11,600",3,-,-,2016,우정로16길 10,-,-,-,,,116000000,12.066725,9613213.195792561,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-26
153,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.89,201608,26,"10,521",2,-,-,2016,우정로16길 10,-,-,-,,,105210000,12.066725,8719018.623528754,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-26
154,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,29.16,201608,24,"5,000",6,-,-,1992,신대로12길 51,-,-,-,,,50000000,8.8209,5668355.836706005,2016,08,제주특별자치도 제주시 연동 신대로12길 51,2016-08-24
155,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.89,201608,24,"12,800",7,-,-,2016,우정로16길 10,-,-,-,,,128000000,12.066725,10607683.526391793,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-24
156,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.59,201608,23,"27,101",9,-,-,2016,과원북4길 17,-,-,-,,,271010000,24.983475,10847570.24393124,2016,08,제주특별자치도 제주시 노형동 과원북4길 17,2016-08-23
157,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,60.0,201608,22,"9,000",12,-,-,1991,도령로 54,-,-,-,,,90000000,18.15,4958677.685950413,2016,08,제주특별자치도 제주시 노형동 도령로 54,2016-08-22
158,제주특별자치도 제주시 연동,1954-3,1954,3,(1954-3),31.78,201608,19,"14,200",3,-,-,2016,남녕로 34,-,-,-,,,142000000,9.61345,14770971.919550214,2016,08,제주특별자치도 제주시 연동 남녕로 34,2016-08-19
159,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0,201608,19,"7,000",6,-,-,1991,도령로 54,-,-,-,,,70000000,9.075,7713498.622589532,2016,08,제주특별자치도 제주시 노형동 도령로 54,2016-08-19
160,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,64.0,201608,19,"12,000",2,-,-,1991,도령로 54,-,-,-,,,120000000,19.36,6198347.107438017,2016,08,제주특별자치도 제주시 노형동 도령로 54,2016-08-19
161,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,40.11,201608,17,"11,918",7,-,-,2016,우정로16길 10,-,-,-,,,119180000,12.133275,9822574.696444282,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-17
162,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201608,17,"8,100",2,-,-,2004,연북로 45,-,-,-,,,81000000,6.09235,13295362.216550265,2016,08,제주특별자치도 제주시 노형동 연북로 45,2016-08-17
163,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.59,201608,17,"27,465",13,-,-,2016,과원북4길 17,-,-,-,,,274650000,24.983475,10993266.549189014,2016,08,제주특별자치도 제주시 노형동 과원북4길 17,2016-08-17
164,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201608,16,"8,400",8,-,-,2004,연북로 45,-,-,-,,,84000000,6.09235,13787783.03938546,2016,08,제주특별자치도 제주시 노형동 연북로 45,2016-08-16
165,제주특별자치도 서귀포시 서홍동,1615-2,1615,2,아이뜨락,83.76,201608,12,"21,000",6,-,-,2015,현청로 20,-,-,-,,,210000000,25.337400000000002,8288143.219114825,2016,08,제주특별자치도 서귀포시 서홍동 현청로 20,2016-08-12
166,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.89,201608,11,"11,359",5,-,-,2016,우정로16길 10,-,-,-,,,113590000,12.066725,9413490.404397216,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-11
167,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.89,201608,11,"11,080",4,-,-,2016,우정로16길 10,-,-,-,,,110800000,12.066725,9182276.052532895,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-11
168,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,40.11,201608,11,"11,639",6,-,-,2016,우정로16길 10,-,-,-,,,116390000,12.133275,9592628.535988841,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-11
169,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.89,201608,11,"11,639",6,-,-,2016,우정로16길 10,-,-,-,,,116390000,12.066725,9645533.481537037,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-11
170,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,40.11,201608,11,"11,359",5,-,-,2016,우정로16길 10,-,-,-,,,113590000,12.133275,9361858.19574682,2016,08,제주특별자치도 제주시 외도일동 우정로16길 10,2016-08-11
171,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,54.0,201608,10,"7,900",5,-,-,1992,중정로 123,-,-,-,,,79000000,16.335,4836241.199877563,2016,08,제주특별자치도 서귀포시 서귀동 중정로 123,2016-08-10
172,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6,201608,10,"8,800",11,-,-,1990,도령로 87,-,-,-,,,88000000,10.164,8658008.658008657,2016,08,제주특별자치도 제주시 연동 도령로 87,2016-08-10
173,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,201608,10,"8,000",5,-,-,2004,연북로 41,-,-,-,,,80000000,6.09235,13131221.942271866,2016,08,제주특별자치도 제주시 노형동 연북로 41,2016-08-10
174,제주특별자치도 제주시 연동,1954-3,1954,3,(1954-3),31.78,201608,9,"14,434",5,-,-,2016,남녕로 34,-,-,-,,,144340000,9.61345,15014380.89343576,2016,08,제주특별자치도 제주시 연동 남녕로 34,2016-08-09
175,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.75,201608,9,"9,250",3,-,-,2011,연동8길 29,-,-,-,,,92500000,6.579375,14059086.15939964,2016,08,제주특별자치도 제주시 연동 연동8길 29,2016-08-09
176,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201608,8,"8,000",14,-,-,2004,연북로 45,-,-,-,,,80000000,6.09235,13131221.942271866,2016,08,제주특별자치도 제주시 노형동 연북로 45,2016-08-08
177,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,201608,8,"8,000",14,-,-,2004,연북로 45,-,-,-,,,80000000,6.09235,13131221.942271866,2016,08,제주특별자치도 제주시 노형동 연북로 45,2016-08-08
178,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,43.5,201608,2,"14,500",6,-,-,2011,연동8길 29,-,-,-,,,145000000,13.15875,11019283.746556474,2016,08,제주특별자치도 제주시 연동 연동8길 29,2016-08-02
179,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,46.2,201608,2,"8,500",5,-,-,1990,도령로 87,-,-,-,,,85000000,13.9755,6082072.197774677,2016,08,제주특별자치도 제주시 연동 도령로 87,2016-08-02
180,제주특별자치도 제주시 연동,1487-2,1487,2,일영파크빌,43.84,201608,2,"12,100",4,-,-,2003,과원북4길 99,-,-,-,,,121000000,13.261600000000001,9124087.591240875,2016,08,제주특별자치도 제주시 연동 과원북4길 99,2016-08-02
