,단지명,내용,주소,위도,경도
831,지산11차위더스빌,"[요약]
지산11차위더스빌아파트는 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 2건의 거래가 있었고 평균 평당 가격은 13,961,231원입니다. 가장 최근 거래는 2024년 10월, 25.6평, 3.65억 원에 체결되었습니다. 6개월 전 대비 약 4.3% 상승했습니다.

[거래내역]
- 2024년 10월 25일 | 25.6평 | 3.6억 원
- 2023년 01월 4일 | 25.6평 | 3.5억 원",제주특별자치도 제주시 노형동 정존5길 27,33.484569170866,126.472693780824
832,지산12차위더스빌,"[요약]
지산12차위더스빌아파트는 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 2건의 거래가 있었고 평균 평당 가격은 13,946,466원입니다. 가장 최근 거래는 2021년 10월, 25.6평, 3.8억 원에 체결되었습니다. 6개월 전 대비 약 13.8% 상승했습니다.

[거래내역]
- 2021년 10월 27일 | 25.6평 | 3.8억 원
- 2018년 05월 10일 | 25.6평 | 3.3억 원",제주특별자치도 제주시 노형동 다랑곶4길 55,33.4908020440767,126.477053754677
833,지산13차위더스빌,"[요약]
지산13차위더스빌아파트는 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 14건의 거래가 있었고 평균 평당 가격은 13,909,393원입니다. 가장 최근 거래는 2023년 09월, 25.7평, 4.05억 원에 체결되었습니다. 6개월 전 대비 약 16.7% 상승했습니다.

[거래내역]
- 2023년 09월 8일 | 25.7평 | 4.0억 원
- 2023년 08월 21일 | 25.7평 | 4.0억 원
- 2021년 11월 22일 | 25.7평 | 3.5억 원
- 2021년 10월 29일 | 25.7평 | 4.1억 원
- 2021년 10월 29일 | 25.7평 | 4.1억 원
- 2020년 01월 31일 | 25.7평 | 3.0억 원
- 2018년 12월 3일 | 25.7평 | 3.9억 원
- 2017년 12월 12일 | 25.7평 | 3.5억 원
- 2017년 04월 6일 | 25.7평 | 3.3억 원
- 2017년 03월 27일 | 25.7평 | 3.2억 원
- 2017년 01월 12일 | 25.6평 | 3.6억 원
- 2016년 10월 31일 | 25.7평 | 3.6억 원
- 2016년 10월 17일 | 25.7평 | 3.3억 원
- 2016년 09월 23일 | 25.7평 | 2.8억 원",제주특별자치도 제주시 연동 남녕로 54,33.4921182354641,126.479678399172
834,지산15차위더스빌,"[요약]
지산15차위더스빌아파트는 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 6건의 거래가 있었고 평균 평당 가격은 13,800,069원입니다. 가장 최근 거래는 2024년 08월, 25.7평, 3.5억 원에 체결되었습니다. 6개월 전 대비 약 0.6% 상승했습니다.

[거래내역]
- 2024년 08월 2일 | 25.7평 | 3.5억 원
- 2018년 10월 31일 | 25.7평 | 3.5억 원
- 2018년 10월 1일 | 25.7평 | 3.5억 원
- 2017년 11월 8일 | 25.7평 | 3.1억 원
- 2017년 03월 7일 | 25.7평 | 4.3억 원
- 2016년 03월 24일 | 25.7평 | 3.4억 원",제주특별자치도 제주시 노형동 월랑로10길 12,33.4895472503479,126.47719160281
835,지산16차위더스빌,"[요약]
지산16차위더스빌아파트는 제주특별자치도 제주시 이도이동에 있으며, 최근 6개월간 10건의 거래가 있었고 평균 평당 가격은 14,513,793원입니다. 가장 최근 거래는 2025년 07월, 25.6평, 4.75억 원에 체결되었습니다. 6개월 전 대비 약 5.0% 하락했습니다.

[거래내역]
- 2025년 07월 3일 | 25.6평 | 4.8억 원
- 2024년 11월 21일 | 25.6평 | 5.0억 원
- 2024년 02월 22일 | 25.7평 | 4.8억 원
- 2021년 12월 5일 | 25.6평 | 3.5억 원
- 2019년 12월 10일 | 25.6평 | 3.0억 원
- 2019년 11월 25일 | 25.7평 | 2.8억 원
- 2019년 10월 2일 | 25.6평 | 3.0억 원
- 2017년 05월 23일 | 25.6평 | 3.0억 원
- 2016년 12월 8일 | 25.6평 | 4.6억 원
- 2016년 04월 8일 | 25.6평 | 2.8억 원",제주특별자치도 제주시 이도이동 신설로9길 12-7,33.4936578622589,126.546192671126
836,지산18차위더스빌,"[요약]
지산18차위더스빌아파트는 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 5건의 거래가 있었고 평균 평당 가격은 16,589,286원입니다. 가장 최근 거래는 2025년 06월, 25.7평, 4.4억 원에 체결되었습니다. 6개월 전 대비 약 20.5% 상승했습니다.

[거래내역]
- 2025년 06월 22일 | 25.7평 | 4.4억 원
- 2025년 06월 22일 | 25.7평 | 4.4억 원
- 2021년 01월 16일 | 25.7평 | 3.6억 원
- 2018년 12월 9일 | 25.7평 | 4.7억 원
- 2018년 09월 26일 | 25.7평 | 4.2억 원",제주특별자치도 제주시 연동 선덕로 22,33.4854334634729,126.499017906878
837,지산19차위더스빌,"[요약]
지산19차위더스빌아파트는 제주특별자치도 제주시 도남동에 있으며, 최근 6개월간 8건의 거래가 있었고 평균 평당 가격은 13,265,790원입니다. 가장 최근 거래는 2024년 01월, 25.7평, 4.2억 원에 체결되었습니다. 6개월 전 대비 약 37.7% 상승했습니다.

[거래내역]
- 2024년 01월 20일 | 25.7평 | 4.2억 원
- 2023년 07월 4일 | 25.7평 | 3.0억 원
- 2020년 04월 10일 | 25.7평 | 3.2억 원
- 2020년 01월 22일 | 25.7평 | 3.7억 원
- 2019년 10월 15일 | 25.7평 | 3.2억 원
- 2018년 10월 30일 | 25.7평 | 3.5억 원
- 2017년 12월 8일 | 25.7평 | 3.6억 원
- 2016년 11월 22일 | 25.7평 | 2.8억 원",제주특별자치도 제주시 도남동 도남로10길 1-5,33.493348515945,126.527590236172
838,지산20차인화위더스빌,"[요약]
지산20차인화위더스빌아파트는 제주특별자치도 제주시 일도이동에 있으며, 최근 6개월간 23건의 거래가 있었고 평균 평당 가격은 12,128,621원입니다. 가장 최근 거래는 2025년 06월, 10.6평, 0.94억 원에 체결되었습니다. 6개월 전 대비 약 32.1% 하락했습니다.

[거래내역]
- 2025년 06월 10일 | 10.6평 | 0.9억 원
- 2025년 03월 18일 | 10.1평 | 1.5억 원
- 2023년 11월 26일 | 10.9평 | 1.4억 원
- 2023년 08월 16일 | 10.6평 | 0.9억 원
- 2021년 11월 22일 | 10.9평 | 1.4억 원
- 2021년 09월 12일 | 9.2평 | 1.1억 원
- 2021년 06월 28일 | 10.6평 | 1.3억 원
- 2021년 05월 17일 | 9.2평 | 0.8억 원
- 2020년 07월 22일 | 10.9평 | 1.3억 원
- 2019년 12월 29일 | 10.6평 | 1.3억 원
- 2019년 06월 5일 | 10.1평 | 1.4억 원
- 2018년 11월 5일 | 10.9평 | 1.3억 원
- 2018년 08월 13일 | 10.6평 | 1.1억 원
- 2018년 04월 13일 | 10.6평 | 1.2억 원
- 2017년 01월 23일 | 9.2평 | 1.3억 원
- 2016년 12월 16일 | 9.2평 | 0.8억 원
- 2016년 12월 1일 | 10.6평 | 1.6억 원
- 2016년 11월 14일 | 10.6평 | 1.5억 원
- 2016년 10월 24일 | 10.9평 | 1.0억 원
- 2016년 07월 19일 | 10.9평 | 1.6억 원",제주특별자치도 제주시 일도이동 고마로10길 4,33.5089914093601,126.539127164077
839,지산9차위더스빌,"[요약]
지산9차위더스빌아파트는 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 8건의 거래가 있었고 평균 평당 가격은 12,250,039원입니다. 가장 최근 거래는 2024년 05월, 17.9평, 2.0억 원에 체결되었습니다. 6개월 전 대비 약 42.0% 하락했습니다.

[거래내역]
- 2024년 05월 4일 | 17.9평 | 2.0억 원
- 2022년 08월 4일 | 25.7평 | 3.5억 원
- 2021년 07월 19일 | 25.7평 | 3.1억 원
- 2021년 07월 19일 | 25.7평 | 3.1억 원
- 2021년 02월 10일 | 25.7평 | 3.0억 원
- 2021년 01월 25일 | 25.7평 | 3.1억 원
- 2020년 09월 7일 | 25.7평 | 3.2억 원
- 2020년 08월 7일 | 25.6평 | 3.4억 원",제주특별자치도 제주시 노형동 수덕5길 66,33.4836108284517,126.47251474069
840,지산오차드힐,"[요약]
지산오차드힐아파트는 제주특별자치도 서귀포시 서홍동에 있으며, 최근 6개월간 8건의 거래가 있었고 평균 평당 가격은 9,343,607원입니다. 가장 최근 거래는 2023년 09월, 25.7평, 3.2억 원에 체결되었습니다. 6개월 전 대비 약 19.0% 상승했습니다.

[거래내역]
- 2023년 09월 19일 | 25.7평 | 3.2억 원
- 2017년 07월 8일 | 25.7평 | 2.7억 원
- 2017년 04월 17일 | 41.6평 | 3.7억 원
- 2016년 10월 10일 | 25.7평 | 2.0억 원
- 2016년 07월 25일 | 41.6평 | 3.8억 원
- 2016년 07월 5일 | 41.6평 | 2.6억 원
- 2016년 06월 12일 | 25.7평 | 2.9억 원
- 2016년 04월 20일 | 41.6평 | 3.6억 원",제주특별자치도 서귀포시 서홍동 홍중로 97,33.2611089913504,126.554887220746
841,지오빌II,"[요약]
지오빌II아파트는 제주특별자치도 서귀포시 서홍동에 있으며, 최근 6개월간 53건의 거래가 있었고 평균 평당 가격은 12,229,368원입니다. 가장 최근 거래는 2024년 11월, 25.6평, 3.6억 원에 체결되었습니다. 6개월 전 대비 약 12.5% 상승했습니다.

[거래내역]
- 2024년 11월 7일 | 25.6평 | 3.6억 원
- 2024년 11월 7일 | 25.6평 | 3.6억 원
- 2024년 08월 8일 | 25.6평 | 3.7억 원
- 2024년 04월 30일 | 25.6평 | 3.5억 원
- 2024년 04월 23일 | 25.6평 | 3.2억 원
- 2024년 01월 13일 | 25.6평 | 3.7억 원
- 2023년 12월 27일 | 25.6평 | 3.5억 원
- 2023년 11월 27일 | 25.6평 | 3.7억 원
- 2023년 10월 23일 | 25.6평 | 3.6억 원
- 2023년 10월 12일 | 25.6평 | 3.6억 원
- 2023년 03월 2일 | 25.6평 | 3.5억 원
- 2023년 02월 15일 | 25.6평 | 3.5억 원
- 2023년 01월 30일 | 25.6평 | 3.6억 원
- 2022년 05월 19일 | 25.6평 | 3.3억 원
- 2022년 02월 22일 | 25.6평 | 3.2억 원
- 2022년 01월 26일 | 25.6평 | 3.4억 원
- 2021년 11월 10일 | 25.6평 | 3.1억 원
- 2021년 08월 19일 | 25.6평 | 3.2억 원
- 2021년 05월 24일 | 25.6평 | 3.0억 원
- 2021년 05월 13일 | 25.6평 | 2.9억 원",제주특별자치도 서귀포시 서홍동 중앙로195번길 7,33.261804520201,126.557619443573
842,지오빌Ⅱ-2차,"[요약]
지오빌Ⅱ-2차아파트는 제주특별자치도 서귀포시 서홍동에 있으며, 최근 6개월간 60건의 거래가 있었고 평균 평당 가격은 13,106,387원입니다. 가장 최근 거래는 2025년 06월, 25.5평, 3.5억 원에 체결되었습니다. 6개월 전 대비 약 9.1% 하락했습니다.

[거래내역]
- 2025년 06월 21일 | 25.5평 | 3.5억 원
- 2025년 06월 5일 | 25.5평 | 3.8억 원
- 2025년 04월 5일 | 25.5평 | 3.7억 원
- 2024년 12월 24일 | 25.5평 | 3.9억 원
- 2024년 11월 25일 | 25.5평 | 3.7억 원
- 2024년 10월 14일 | 25.5평 | 3.2억 원
- 2024년 05월 14일 | 25.5평 | 3.6억 원
- 2024년 04월 9일 | 19.3평 | 2.8억 원
- 2024년 02월 14일 | 25.5평 | 3.6억 원
- 2023년 12월 14일 | 25.5평 | 4.0억 원
- 2023년 08월 22일 | 25.5평 | 3.2억 원
- 2023년 08월 17일 | 25.5평 | 3.8억 원
- 2023년 07월 9일 | 25.5평 | 3.9억 원
- 2023년 06월 5일 | 25.5평 | 3.5억 원
- 2023년 06월 3일 | 25.5평 | 3.5억 원
- 2023년 03월 27일 | 25.5평 | 3.5억 원
- 2023년 01월 7일 | 25.5평 | 3.6억 원
- 2022년 10월 18일 | 25.5평 | 4.2억 원
- 2022년 10월 18일 | 25.5평 | 4.2억 원
- 2022년 08월 21일 | 25.5평 | 4.0억 원",제주특별자치도 서귀포시 서홍동 중앙로 189,33.2608938121963,126.557829768659
843,진아트빌,"[요약]
진아트빌아파트는 제주특별자치도 제주시 이도이동에 있으며, 최근 6개월간 2건의 거래가 있었고 평균 평당 가격은 8,790,148원입니다. 가장 최근 거래는 2018년 01월, 14.5평, 1.3억 원에 체결되었습니다. 6개월 전 대비 약 4.0% 상승했습니다.

[거래내역]
- 2018년 01월 26일 | 14.5평 | 1.3억 원
- 2017년 09월 26일 | 14.5평 | 1.2억 원",제주특별자치도 제주시 이도이동 고산동산5길 31,33.4971466365643,126.535670714271
844,진영,"[요약]
진영아파트는 제주특별자치도 제주시 일도이동에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 9,318,921원입니다. 가장 최근 거래는 2023년 10월, 25.7평, 2.37억 원에 체결되었습니다. 6개월 전 대비 약 2.2% 상승했습니다.

[거래내역]
- 2023년 10월 30일 | 25.7평 | 2.4억 원
- 2021년 12월 14일 | 25.7평 | 2.3억 원
- 2017년 04월 14일 | 25.7평 | 2.3억 원
- 2016년 12월 18일 | 25.7평 | 2.6억 원",제주특별자치도 제주시 일도이동 고마로 52,33.5095623138724,126.538986267437
845,진용이지빌2차,"[요약]
진용이지빌2차아파트는 제주특별자치도 제주시 이도일동에 있으며, 최근 6개월간 36건의 거래가 있었고 평균 평당 가격은 10,192,078원입니다. 가장 최근 거래는 2024년 04월, 25.7평, 2.8억 원에 체결되었습니다. 6개월 전 대비 약 27.8% 하락했습니다.

[거래내역]
- 2024년 04월 8일 | 25.7평 | 2.8억 원
- 2024년 01월 26일 | 25.7평 | 3.0억 원
- 2023년 04월 18일 | 25.7평 | 3.9억 원
- 2022년 05월 16일 | 25.3평 | 3.5억 원
- 2021년 11월 9일 | 25.3평 | 3.6억 원
- 2019년 11월 13일 | 25.7평 | 3.4억 원
- 2019년 02월 14일 | 25.7평 | 3.2억 원
- 2018년 11월 21일 | 25.7평 | 3.9억 원
- 2018년 10월 15일 | 25.7평 | 3.2억 원
- 2018년 02월 28일 | 25.3평 | 2.5억 원
- 2017년 01월 19일 | 25.3평 | 2.1억 원
- 2016년 12월 6일 | 25.7평 | 2.5억 원
- 2016년 11월 10일 | 25.7평 | 2.2억 원
- 2016년 11월 9일 | 25.7평 | 2.2억 원
- 2016년 11월 9일 | 25.7평 | 2.2억 원
- 2016년 11월 8일 | 25.3평 | 2.3억 원
- 2016년 11월 8일 | 25.7평 | 2.2억 원
- 2016년 11월 8일 | 25.7평 | 2.2억 원
- 2016년 11월 8일 | 25.7평 | 2.4억 원
- 2016년 11월 8일 | 25.7평 | 2.2억 원",제주특별자치도 제주시 이도일동 광양6길 28,33.5009529263672,126.525777245574
846,"진우파크빌(101,102동)","[요약]
진우파크빌(101,102동)아파트는 제주특별자치도 서귀포시 성산읍 고성리에 있으며, 최근 6개월간 32건의 거래가 있었고 평균 평당 가격은 7,007,158원입니다. 가장 최근 거래는 2025년 06월, 18.1평, 1.5억 원에 체결되었습니다. 6개월 전 대비 약 50.0% 상승했습니다.

[거래내역]
- 2025년 06월 18일 | 18.1평 | 1.5억 원
- 2024년 09월 3일 | 15.0평 | 1.0억 원
- 2024년 02월 19일 | 18.1평 | 0.9억 원
- 2024년 01월 19일 | 15.0평 | 0.9억 원
- 2023년 12월 1일 | 18.1평 | 1.2억 원
- 2023년 10월 25일 | 18.1평 | 1.2억 원
- 2023년 05월 24일 | 15.0평 | 0.9억 원
- 2023년 05월 10일 | 18.1평 | 1.6억 원
- 2023년 03월 4일 | 18.1평 | 1.5억 원
- 2022년 09월 24일 | 18.1평 | 1.4억 원
- 2022년 06월 14일 | 15.0평 | 1.3억 원
- 2022년 05월 3일 | 18.1평 | 1.6억 원
- 2022년 03월 30일 | 15.0평 | 1.1억 원
- 2021년 09월 8일 | 15.0평 | 1.0억 원
- 2021년 07월 9일 | 18.1평 | 0.7억 원
- 2021년 06월 18일 | 15.0평 | 1.0억 원
- 2021년 05월 20일 | 18.1평 | 1.3억 원
- 2020년 10월 26일 | 18.1평 | 1.2억 원
- 2020년 10월 23일 | 18.1평 | 1.1억 원
- 2020년 10월 5일 | 15.0평 | 1.2억 원",제주특별자치도 서귀포시 성산읍 고성리 서성일로 1186-6,33.4454208922237,126.90513335141
847,진호뉴캐슬,"[요약]
진호뉴캐슬아파트는 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 19건의 거래가 있었고 평균 평당 가격은 9,186,736원입니다. 가장 최근 거래는 2024년 12월, 25.2평, 2.2억 원에 체결되었습니다. 6개월 전 대비 약 0.0% 하락했습니다.

[거래내역]
- 2024년 12월 2일 | 25.2평 | 2.2억 원
- 2024년 12월 2일 | 25.2평 | 2.2억 원
- 2024년 11월 26일 | 25.2평 | 2.1억 원
- 2024년 10월 30일 | 25.2평 | 2.2억 원
- 2024년 08월 3일 | 25.2평 | 2.2억 원
- 2024년 06월 14일 | 25.2평 | 2.2억 원
- 2024년 01월 19일 | 25.2평 | 2.5억 원
- 2024년 01월 19일 | 25.2평 | 2.5억 원
- 2023년 09월 15일 | 25.2평 | 2.6억 원
- 2022년 07월 22일 | 25.2평 | 2.6억 원
- 2021년 08월 17일 | 25.2평 | 2.3억 원
- 2021년 01월 23일 | 25.2평 | 2.4억 원
- 2019년 03월 8일 | 25.2평 | 2.0억 원
- 2018년 04월 12일 | 25.2평 | 2.5억 원
- 2017년 04월 3일 | 25.2평 | 1.5억 원
- 2017년 02월 3일 | 25.2평 | 2.0억 원
- 2016년 09월 30일 | 25.2평 | 2.5억 원
- 2016년 02월 9일 | 25.2평 | 2.6억 원
- 2016년 01월 14일 | 25.2평 | 2.8억 원",제주특별자치도 제주시 연동 도령로 111,33.4920041104016,126.489195551691
848,차밍1차,"[요약]
차밍1차아파트는 제주특별자치도 제주시 외도일동에 있으며, 최근 6개월간 5건의 거래가 있었고 평균 평당 가격은 9,169,331원입니다. 가장 최근 거래는 2024년 01월, 25.7평, 2.77억 원에 체결되었습니다. 6개월 전 대비 약 4.5% 상승했습니다.

[거래내역]
- 2024년 01월 28일 | 25.7평 | 2.8억 원
- 2022년 05월 21일 | 25.7평 | 2.6억 원
- 2021년 06월 11일 | 25.7평 | 2.4억 원
- 2017년 06월 2일 | 25.7평 | 2.0억 원
- 2016년 09월 26일 | 25.7평 | 2.0억 원",제주특별자치도 제주시 외도일동 우령4길 39,33.4854029583978,126.430419008727
849,챠밍2차,"[요약]
챠밍2차아파트는 제주특별자치도 제주시 외도일동에 있으며, 최근 6개월간 6건의 거래가 있었고 평균 평당 가격은 8,480,362원입니다. 가장 최근 거래는 2024년 09월, 25.7평, 2.68억 원에 체결되었습니다. 6개월 전 대비 약 11.7% 상승했습니다.

[거래내역]
- 2024년 09월 28일 | 25.7평 | 2.7억 원
- 2021년 10월 21일 | 25.7평 | 2.4억 원
- 2021년 06월 28일 | 25.7평 | 2.4억 원
- 2021년 03월 22일 | 25.7평 | 2.0억 원
- 2020년 11월 9일 | 25.7평 | 2.0억 원
- 2019년 01월 24일 | 25.7평 | 1.6억 원",제주특별자치도 제주시 외도일동 우령4길 37,33.4856227479532,126.430395512726
850,천마에버하임오션,"[요약]
천마에버하임오션아파트는 제주특별자치도 제주시 조천읍 함덕리에 있으며, 최근 6개월간 14건의 거래가 있었고 평균 평당 가격은 15,409,836원입니다. 가장 최근 거래는 2024년 10월, 25.7평, 2.85억 원에 체결되었습니다. 6개월 전 대비 약 7.5% 상승했습니다.

[거래내역]
- 2024년 10월 23일 | 25.7평 | 2.9억 원
- 2024년 08월 6일 | 23.6평 | 3.0억 원
- 2024년 06월 6일 | 18.4평 | 3.0억 원
- 2024년 05월 6일 | 23.6평 | 3.7억 원
- 2023년 11월 27일 | 15.3평 | 2.6억 원
- 2023년 11월 4일 | 18.4평 | 2.7억 원
- 2023년 10월 7일 | 18.4평 | 2.7억 원
- 2023년 07월 27일 | 18.4평 | 2.8억 원
- 2023년 06월 7일 | 18.2평 | 2.9억 원
- 2023년 05월 30일 | 18.2평 | 2.9억 원
- 2023년 05월 10일 | 12.0평 | 1.9억 원
- 2022년 09월 8일 | 25.7평 | 4.0억 원
- 2021년 12월 1일 | 17.2평 | 3.0억 원
- 2021년 09월 10일 | 15.4평 | 2.6억 원",제주특별자치도 제주시 조천읍 함덕리 함덕5길 14,33.5446433771329,126.659186441745
851,천수대홍,"[요약]
천수대홍아파트는 제주특별자치도 제주시 일도이동에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 6,616,868원입니다. 가장 최근 거래는 2020년 09월, 30.7평, 2.5억 원에 체결되었습니다. 6개월 전 대비 약 150.0% 상승했습니다.

[거래내역]
- 2020년 09월 8일 | 30.7평 | 2.5억 원
- 2019년 08월 2일 | 25.5평 | 1.0억 원
- 2019년 01월 14일 | 25.5평 | 1.9억 원
- 2016년 08월 9일 | 27.9평 | 1.9억 원",제주특별자치도 제주시 일도이동 천수동로 26,33.5079263675745,126.545106103229
852,청담휴클래스,"[요약]
청담휴클래스아파트는 제주특별자치도 서귀포시 표선면 표선리에 있으며, 최근 6개월간 14건의 거래가 있었고 평균 평당 가격은 11,594,707원입니다. 가장 최근 거래는 2024년 09월, 25.4평, 3.6억 원에 체결되었습니다. 6개월 전 대비 약 2.9% 상승했습니다.

[거래내역]
- 2024년 09월 8일 | 25.4평 | 3.6억 원
- 2024년 08월 5일 | 24.3평 | 3.4억 원
- 2024년 07월 26일 | 24.9평 | 3.0억 원
- 2023년 04월 21일 | 25.4평 | 3.5억 원
- 2022년 05월 18일 | 24.3평 | 2.5억 원
- 2021년 10월 22일 | 25.7평 | 2.9억 원
- 2021년 08월 13일 | 25.7평 | 2.9억 원
- 2021년 06월 16일 | 25.7평 | 2.7억 원
- 2020년 01월 7일 | 25.7평 | 2.5억 원
- 2019년 09월 24일 | 24.9평 | 3.0억 원
- 2018년 11월 25일 | 25.4평 | 2.8억 원
- 2018년 05월 9일 | 24.3평 | 2.7억 원
- 2017년 09월 11일 | 25.7평 | 3.0억 원
- 2017년 05월 17일 | 24.9평 | 2.5억 원",제주특별자치도 서귀포시 표선면 표선리 표선동서로61번길 127,33.3214734720394,126.828464677948
853,청도맨션,"[요약]
청도맨션아파트는 제주특별자치도 제주시 화북일동에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 4,484,808원입니다. 가장 최근 거래는 2023년 12월, 25.7평, 0.8억 원에 체결되었습니다. 6개월 전 대비 약 27.3% 하락했습니다.

[거래내역]
- 2023년 12월 11일 | 25.7평 | 0.8억 원
- 2018년 11월 1일 | 25.5평 | 1.1억 원
- 2018년 08월 16일 | 25.7평 | 1.1억 원
- 2018년 06월 19일 | 11.8평 | 0.7억 원",제주특별자치도 제주시 화북일동 진남로4길 26,33.5222676683997,126.56417800408
854,청목더웰연동,"[요약]
청목더웰연동아파트는 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 68건의 거래가 있었고 평균 평당 가격은 18,414,177원입니다. 가장 최근 거래는 2025년 05월, 9.1평, 2.06억 원에 체결되었습니다. 6개월 전 대비 약 178.4% 상승했습니다.

[거래내역]
- 2025년 05월 2일 | 9.1평 | 2.1억 원
- 2025년 04월 25일 | 5.3평 | 1.0억 원
- 2025년 04월 4일 | 5.3평 | 0.9억 원
- 2025년 03월 31일 | 5.3평 | 0.9억 원
- 2025년 02월 28일 | 5.3평 | 1.0억 원
- 2025년 02월 8일 | 5.3평 | 0.8억 원
- 2024년 12월 17일 | 5.3평 | 0.7억 원
- 2024년 10월 28일 | 5.3평 | 0.9억 원
- 2024년 10월 22일 | 5.3평 | 1.0억 원
- 2024년 09월 3일 | 5.3평 | 0.9억 원
- 2024년 06월 5일 | 5.3평 | 0.8억 원
- 2024년 04월 21일 | 5.3평 | 0.8억 원
- 2024년 04월 11일 | 5.3평 | 1.2억 원
- 2024년 03월 20일 | 5.3평 | 0.8억 원
- 2023년 11월 21일 | 5.3평 | 0.9억 원
- 2023년 08월 30일 | 9.1평 | 1.4억 원
- 2023년 07월 28일 | 5.3평 | 0.9억 원
- 2023년 06월 20일 | 5.3평 | 0.9억 원
- 2023년 06월 19일 | 5.3평 | 0.9억 원
- 2022년 09월 13일 | 5.3평 | 0.9억 원",제주특별자치도 제주시 연동 연동8길 28,33.4835302825142,126.490369766714
855,청우,"[요약]
청우아파트는 제주특별자치도 제주시 연동에 있으며, 최근 6개월간 11건의 거래가 있었고 평균 평당 가격은 7,890,497원입니다. 가장 최근 거래는 2025년 04월, 20.1평, 1.42억 원에 체결되었습니다. 6개월 전 대비 약 21.1% 하락했습니다.

[거래내역]
- 2025년 04월 21일 | 20.1평 | 1.4억 원
- 2022년 03월 9일 | 20.1평 | 1.8억 원
- 2021년 02월 18일 | 20.1평 | 1.4억 원
- 2020년 11월 19일 | 21.0평 | 1.6억 원
- 2020년 11월 14일 | 20.1평 | 1.2억 원
- 2017년 05월 31일 | 17.8평 | 1.8억 원
- 2017년 02월 21일 | 20.1평 | 1.7억 원
- 2016년 09월 28일 | 21.0평 | 1.6억 원
- 2016년 04월 9일 | 17.8평 | 1.4억 원
- 2016년 01월 21일 | 18.1평 | 1.6억 원
- 2016년 01월 16일 | 21.0평 | 1.5억 원",제주특별자치도 제주시 연동 도령로7길 34,33.4915204052836,126.483215376684
856,청우썬비치빌,"[요약]
청우썬비치빌아파트는 제주특별자치도 서귀포시 남원읍 남원리에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 8,064,564원입니다. 가장 최근 거래는 2023년 04월, 25.5평, 2.18억 원에 체결되었습니다. 6개월 전 대비 약 11.8% 상승했습니다.

[거래내역]
- 2023년 04월 10일 | 25.5평 | 2.2억 원
- 2021년 03월 26일 | 25.5평 | 1.9억 원
- 2017년 10월 26일 | 25.5평 | 2.0억 원
- 2016년 02월 11일 | 25.5평 | 2.0억 원",제주특별자치도 서귀포시 남원읍 남원리 태위로603번길 12,33.2778091854261,126.710749318154
857,청은환타지아,"[요약]
청은환타지아아파트는 제주특별자치도 제주시 건입동에 있으며, 최근 6개월간 9건의 거래가 있었고 평균 평당 가격은 7,118,499원입니다. 가장 최근 거래는 2023년 08월, 25.1평, 1.9억 원에 체결되었습니다. 6개월 전 대비 약 1.0% 하락했습니다.

[거래내역]
- 2023년 08월 25일 | 25.1평 | 1.9억 원
- 2022년 12월 19일 | 25.6평 | 1.9억 원
- 2022년 09월 23일 | 25.4평 | 1.5억 원
- 2021년 06월 24일 | 25.1평 | 1.6억 원
- 2019년 10월 1일 | 25.6평 | 1.6억 원
- 2019년 06월 3일 | 25.4평 | 1.8억 원
- 2017년 05월 7일 | 25.4평 | 1.9억 원
- 2016년 04월 14일 | 25.4평 | 2.0억 원
- 2016년 01월 21일 | 25.4평 | 1.9억 원",제주특별자치도 제주시 건입동 동문로9길 3,33.5133082335771,126.529962158224
858,청풍맨션,"[요약]
청풍맨션아파트는 제주특별자치도 제주시 화북일동에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 5,137,137원입니다. 가장 최근 거래는 2022년 12월, 23.6평, 1.35억 원에 체결되었습니다. 6개월 전 대비 약 80.0% 상승했습니다.

[거래내역]
- 2022년 12월 21일 | 23.6평 | 1.4억 원
- 2020년 11월 26일 | 25.2평 | 0.8억 원
- 2018년 10월 1일 | 25.2평 | 1.6억 원
- 2016년 02월 18일 | 24.4평 | 1.4억 원",제주특별자치도 제주시 화북일동 진남로8길 49,33.5230170245898,126.566013662682
